"Zip Code","Place Name",State,County,Lat,Long
042127,06Boston,02MA,07Suffolk,0742.3347,08-71.0375
042128,06Boston,02MA,07Suffolk,0742.3642,08-71.0257
042129,11Charlestown,02MA,07Suffolk,0742.3778,08-71.0627
042130,13Jamaica Plain,02MA,07Suffolk,0742.3126,08-71.1115
042131,10Roslindale,02MA,07Suffolk,0742.2836,08-71.1295
042132,12West Roxbury,02MA,07Suffolk,0742.2787,08-71.1589
042133,06Boston,02MA,07Suffolk,0742.3584,08-71.0598
042134,07Allston,02MA,07Suffolk,0742.3535,08-71.1329
042135,08Brighton,02MA,07Suffolk,0742.3478,08-71.1566
042136,09Hyde Park,02MA,07Suffolk,0642.254,08-71.1261
042137,09Readville,02MA,07Suffolk,0742.2404,07-71.137
042138,09Cambridge,02MA,09Middlesex,0642.377,08-71.1256
042139,09Cambridge,02MA,09Middlesex,0742.3647,08-71.1042
042140,09Cambridge,02MA,09Middlesex,0742.3932,08-71.1338
042141,09Cambridge,02MA,09Middlesex,0742.3687,08-71.0836
042142,09Cambridge,02MA,09Middlesex,0642.362,07-71.083
042143,10Somerville,02MA,09Middlesex,0742.3829,08-71.1028
042144,10Somerville,02MA,09Middlesex,0742.4003,08-71.1221
042145,10Somerville,02MA,09Middlesex,0742.3907,08-71.0929
042148,06Malden,02MA,09Middlesex,0742.4291,08-71.0605
042149,07Everett,02MA,09Middlesex,0742.4112,08-71.0514
042150,07Chelsea,02MA,07Suffolk,0742.3963,08-71.0325
042151,06Revere,02MA,07Suffolk,0742.4138,08-71.0052
042152,08Winthrop,02MA,07Suffolk,0742.3763,06-70.98
042153,07Medford,02MA,09Middlesex,0742.4184,08-71.1062
042155,07Medford,02MA,09Middlesex,0742.4173,08-71.1087
042156,12West Medford,02MA,09Middlesex,0742.4223,08-71.1328
042163,06Boston,02MA,07Suffolk,0742.3253,08-71.1122
042169,06Quincy,02MA,07Norfolk,0742.2491,08-70.9978
042170,06Quincy,02MA,07Norfolk,0742.2671,08-71.0186
042171,06Quincy,02MA,07Norfolk,0742.2825,08-71.0241
042176,07Melrose,02MA,09Middlesex,0742.4581,08-71.0632
042180,08Stoneham,02MA,09Middlesex,0742.4828,08-71.0978
042184,09Braintree,02MA,07Norfolk,0742.2093,08-70.9963
042185,09Braintree,02MA,07Norfolk,0542.18,08-71.0892
042186,06Milton,02MA,07Norfolk,0742.2537,08-71.0771
042187,14Milton Village,02MA,07Norfolk,0742.2668,08-71.0717
042188,08Weymouth,02MA,07Norfolk,0742.2113,08-70.9582
042189,13East Weymouth,02MA,07Norfolk,0642.214,08-70.9203
042190,14South Weymouth,02MA,07Norfolk,0742.1751,08-70.9495
042191,14North Weymouth,02MA,07Norfolk,0742.2459,08-70.9467
042196,06Boston,02MA,07Suffolk,0742.3584,08-71.0598
042199,06Boston,02MA,07Suffolk,0742.3479,08-71.0825
042201,06Boston,02MA,07Suffolk,0742.3584,08-71.0598
042203,06Boston,02MA,07Suffolk,0742.3615,08-71.0604
042204,06Boston,02MA,07Suffolk,0742.3389,08-70.9196
042205,06Boston,02MA,07Suffolk,0742.3503,08-71.0539
042206,06Boston,02MA,07Suffolk,0742.3389,08-70.9196
042210,06Boston,02MA,07Suffolk,0742.3489,08-71.0465
042211,06Boston,02MA,07Suffolk,0742.3584,08-71.0598
042212,06Boston,02MA,09Middlesex,0742.3584,08-71.0598
042215,06Boston,02MA,07Suffolk,0742.3471,08-71.1027
042217,06Boston,02MA,07Suffolk,0742.3389,08-70.9196
042222,06Boston,02MA,07Suffolk,0742.3644,08-71.0633
042238,09Cambridge,02MA,09Middlesex,0742.3751,08-71.1056
042241,06Boston,02MA,07Suffolk,0742.3584,08-71.0598
042266,06Boston,02MA,07Suffolk,0742.3584,08-71.0598
042269,06Quincy,02MA,07Norfolk,0742.2529,08-71.0023
042283,06Boston,02MA,07Suffolk,0742.3389,08-70.9196
042284,06Boston,02MA,07Suffolk,0742.3389,08-70.9196
042293,06Boston,02MA,07Suffolk,0742.3584,08-71.0598
042297,06Boston,02MA,07Suffolk,0742.3584,08-71.0598
042298,06Boston,02MA,07Suffolk,0742.3823,08-71.0323
042301,08Brockton,02MA,08Plymouth,0742.0794,06-71.04
042302,08Brockton,02MA,08Plymouth,0742.0847,08-71.0002
042303,08Brockton,02MA,08Plymouth,0742.0834,08-71.0184
042304,08Brockton,02MA,08Plymouth,0742.0834,08-71.0184
042305,08Brockton,02MA,08Plymouth,0742.0834,08-71.0184
042322,04Avon,02MA,07Norfolk,0742.1258,08-71.0437
042324,11Bridgewater,02MA,08Plymouth,0741.9773,08-70.9723
042325,11Bridgewater,02MA,08Plymouth,0741.9873,08-70.9728
042327,11Bryantville,02MA,08Plymouth,0742.0407,08-70.8272
042330,06Carver,02MA,08Plymouth,0741.8883,08-70.7678
042331,07Duxbury,02MA,08Plymouth,0741.9705,08-70.7014
042332,07Duxbury,02MA,08Plymouth,0742.0399,08-70.7163
042333,16East Bridgewater,02MA,08Plymouth,0742.0315,07-70.945
042334,06Easton,02MA,07Bristol,0742.0235,08-71.1324
042337,07Elmwood,02MA,08Plymouth,0742.0098,07-70.962
042338,07Halifax,02MA,08Plymouth,0742.0002,08-70.8448
042339,07Hanover,02MA,08Plymouth,0742.1214,07-70.857
042340,07Hanover,02MA,08Plymouth,0742.1137,08-70.8161
042341,06Hanson,02MA,08Plymouth,0742.0616,08-70.8651
042343,08Holbrook,02MA,07Norfolk,0742.1464,08-71.0083
042344,10Middleboro,02MA,08Plymouth,0741.8932,08-70.9112
042345,07Manomet,02MA,08Plymouth,0741.8882,07-70.581
042346,10Middleboro,02MA,08Plymouth,0741.8884,07-70.893
042347,09Lakeville,02MA,08Plymouth,0741.8374,08-70.9582
042348,09Lakeville,02MA,08Plymouth,0741.8459,08-70.9495
042349,10Middleboro,02MA,08Plymouth,0741.8932,08-70.9112
042350,10Monponsett,02MA,08Plymouth,0742.0185,08-70.8475
042351,08Abington,02MA,08Plymouth,0742.1167,08-70.9543
042355,12North Carver,02MA,08Plymouth,0741.9169,08-70.8013
042356,12North Easton,02MA,07Bristol,0642.059,08-71.1123
042357,12North Easton,02MA,07Bristol,0742.0645,08-71.0871
042358,14North Pembroke,02MA,08Plymouth,0742.0932,08-70.7925
042359,08Pembroke,02MA,08Plymouth,0742.0621,08-70.8044
042360,08Plymouth,02MA,08Plymouth,0741.9104,07-70.642
042361,08Plymouth,02MA,08Plymouth,0741.9705,08-70.7014
042362,08Plymouth,02MA,08Plymouth,0741.9584,08-70.6673
042364,08Kingston,02MA,08Plymouth,0641.995,07-70.741
042366,12South Carver,02MA,08Plymouth,0741.8501,08-70.7044
042367,08Plympton,02MA,08Plymouth,0741.9655,08-70.8046
042368,08Randolph,02MA,07Norfolk,0742.1736,08-71.0514
042370,08Rockland,02MA,08Plymouth,0742.1293,08-70.9133
042375,12South Easton,02MA,07Bristol,0742.0257,08-71.0988
042379,16West Bridgewater,02MA,08Plymouth,0742.0255,08-71.0161
042381,17White Horse Beach,02MA,08Plymouth,0741.9316,08-70.5611
042382,07Whitman,02MA,08Plymouth,0742.0816,08-70.9381
042420,09Lexington,02MA,09Middlesex,0742.4563,08-71.2167
042421,09Lexington,02MA,09Middlesex,0742.4426,08-71.2265
042445,09Brookline,02MA,07Norfolk,0742.3259,08-71.1341
042446,09Brookline,02MA,07Norfolk,0742.3431,07-71.123
042447,17Brookline Village,02MA,07Norfolk,0742.3329,08-71.1162
042451,07Waltham,02MA,09Middlesex,0742.3986,08-71.2451
042452,07Waltham,02MA,09Middlesex,0742.3943,07-71.218
042453,07Waltham,02MA,09Middlesex,0742.3654,08-71.2317
042454,07Waltham,02MA,09Middlesex,0742.3567,08-71.2505
042455,13North Waltham,02MA,09Middlesex,0742.3621,08-71.2055
042456,08New Town,02MA,09Middlesex,0742.4464,08-71.4594
042457,11Babson Park,02MA,07Norfolk,0542.18,08-71.0892
042458,06Newton,02MA,09Middlesex,0742.3528,08-71.1875
042459,13Newton Center,02MA,09Middlesex,0742.3341,08-71.1833
042460,11Newtonville,02MA,09Middlesex,0642.352,08-71.2084
042461,16Newton Highlands,02MA,09Middlesex,0742.3168,08-71.2084
042462,18Newton Lower Falls,02MA,09Middlesex,0742.3299,08-71.2562
042464,18Newton Upper Falls,02MA,09Middlesex,0742.3129,08-71.2195
042465,11West Newton,02MA,09Middlesex,0742.3492,08-71.2267
042466,10Auburndale,02MA,09Middlesex,0742.3441,07-71.248
042467,13Chestnut Hill,02MA,09Middlesex,0742.3164,08-71.1612
042468,05Waban,02MA,09Middlesex,0742.3271,08-71.2315
042471,09Watertown,02MA,09Middlesex,0742.3709,08-71.1828
042472,09Watertown,02MA,09Middlesex,0542.37,08-71.1773
042474,09Arlington,02MA,09Middlesex,0742.4202,08-71.1565
042475,17Arlington Heights,02MA,09Middlesex,0742.4204,08-71.1801
042476,09Arlington,02MA,09Middlesex,0742.4162,08-71.1752
042477,09Watertown,02MA,09Middlesex,0742.3709,08-71.1828
042478,07Belmont,02MA,09Middlesex,0742.3959,08-71.1787
042479,08Waverley,02MA,09Middlesex,0742.3876,08-71.1828
042481,15Wellesley Hills,02MA,07Norfolk,0742.3106,08-71.2747
042482,09Wellesley,02MA,07Norfolk,0742.2945,08-71.2992
042492,07Needham,02MA,07Norfolk,0742.2798,08-71.2501
042493,06Weston,02MA,09Middlesex,0742.3589,08-71.3001
042494,15Needham Heights,02MA,07Norfolk,0742.2945,08-71.2328
042495,08Nonantum,02MA,09Middlesex,0742.3626,08-71.2023
042532,12Buzzards Bay,02MA,10Barnstable,0741.7455,08-70.5905
042534,08Cataumet,02MA,10Barnstable,0741.6694,08-70.6234
042535,08Chilmark,02MA,05Dukes,0741.3575,08-70.7416
042536,13East Falmouth,02MA,10Barnstable,0741.5968,08-70.5671
042537,13East Sandwich,02MA,10Barnstable,0741.7283,06-70.44
042538,12East Wareham,02MA,08Plymouth,0741.7682,08-70.6532
042539,09Edgartown,02MA,05Dukes,0741.3889,08-70.5339
042540,08Falmouth,02MA,10Barnstable,0741.5648,08-70.6217
042541,08Falmouth,02MA,10Barnstable,0741.5515,08-70.6148
042542,12Buzzards Bay,02MA,10Barnstable,0741.6531,08-70.5537
042543,10Woods Hole,02MA,10Barnstable,0741.5263,08-70.6643
042552,08Menemsha,02MA,05Dukes,0741.3798,08-70.6431
042553,14Monument Beach,02MA,10Barnstable,0741.6734,07-70.608
042554,09Nantucket,02MA,09Nantucket,0741.2725,08-70.0932
042556,14North Falmouth,02MA,10Barnstable,0741.6417,07-70.623
042557,10Oak Bluffs,02MA,05Dukes,0741.4543,07-70.562
042558,05Onset,02MA,08Plymouth,0741.7476,08-70.6582
042559,08Pocasset,02MA,10Barnstable,0741.6881,08-70.6105
042561,08Sagamore,02MA,10Barnstable,0741.7703,08-70.5337
042562,14Sagamore Beach,02MA,10Barnstable,0741.7933,08-70.5196
042563,08Sandwich,02MA,10Barnstable,0741.7113,08-70.4775
042564,10Siasconset,02MA,09Nantucket,0741.2639,08-69.9626
042568,14Vineyard Haven,02MA,05Dukes,0541.45,08-70.5937
042571,07Wareham,02MA,08Plymouth,0741.7541,08-70.7116
042574,13West Falmouth,02MA,10Barnstable,0741.6039,08-70.6382
042575,12West Tisbury,02MA,05Dukes,0741.4213,08-70.6428
042576,12West Wareham,02MA,08Plymouth,0741.7796,08-70.7642
042584,09Nantucket,02MA,09Nantucket,0741.2778,07-70.046
042601,07Hyannis,02MA,10Barnstable,0741.6601,08-70.2967
042630,10Barnstable,02MA,10Barnstable,0741.6983,08-70.3001
042631,08Brewster,02MA,10Barnstable,0741.7492,08-70.0699
042632,11Centerville,02MA,10Barnstable,0741.6606,08-70.3532
042633,07Chatham,02MA,10Barnstable,0741.6889,08-69.9722
042634,11Centerville,02MA,10Barnstable,0741.6487,08-70.3481
042635,06Cotuit,02MA,10Barnstable,0741.6243,08-70.4364
042637,09Cummaquid,02MA,10Barnstable,0741.7014,08-70.2772
042638,06Dennis,02MA,10Barnstable,0741.7322,08-70.1911
042639,11Dennis Port,02MA,10Barnstable,0741.6649,08-70.1327
042641,11East Dennis,02MA,10Barnstable,0741.7426,07-70.162
042642,07Eastham,02MA,10Barnstable,0741.8408,08-69.9849
042643,12East Orleans,02MA,10Barnstable,0741.7843,07-69.962
042644,10Forestdale,02MA,10Barnstable,0741.6827,08-70.5143
042645,07Harwich,02MA,10Barnstable,0741.7008,08-70.0579
042646,12Harwich Port,02MA,10Barnstable,0741.6703,08-70.0722
042647,12Hyannis Port,02MA,10Barnstable,0641.635,08-70.3063
042648,14Marstons Mills,02MA,10Barnstable,0741.6703,08-70.4163
042649,07Mashpee,02MA,10Barnstable,0741.6181,08-70.4854
042650,13North Chatham,02MA,10Barnstable,0641.703,08-69.9666
042651,13North Eastham,02MA,10Barnstable,0741.8243,08-69.9818
042652,11North Truro,02MA,10Barnstable,0742.0338,08-70.0875
042653,07Orleans,02MA,10Barnstable,0741.7792,08-69.9822
042655,10Osterville,02MA,10Barnstable,0541.63,08-70.3837
042657,12Provincetown,02MA,10Barnstable,0742.0534,08-70.1865
042659,13South Chatham,02MA,10Barnstable,0741.6801,08-70.0241
042660,12South Dennis,02MA,10Barnstable,0741.7097,08-70.1585
042661,13South Harwich,02MA,10Barnstable,0741.6862,08-70.0329
042662,13South Orleans,02MA,10Barnstable,0741.7567,08-69.9841
042663,15South Wellfleet,02MA,10Barnstable,0741.8005,08-70.0768
042664,14South Yarmouth,02MA,10Barnstable,0741.6739,08-70.1949
042666,05Truro,02MA,10Barnstable,0741.9988,08-70.0564
042667,09Wellfleet,02MA,10Barnstable,0741.9289,08-70.0186
042668,15West Barnstable,02MA,10Barnstable,0741.7002,07-70.372
042669,12West Chatham,02MA,10Barnstable,0741.6812,08-69.9911
042670,11West Dennis,02MA,10Barnstable,0741.6626,08-70.1681
042671,12West Harwich,02MA,10Barnstable,0741.6694,08-70.1135
042672,16West Hyannisport,02MA,10Barnstable,0741.6356,08-70.3233
042673,13West Yarmouth,02MA,10Barnstable,0741.6614,08-70.2363
042675,13Yarmouth Port,02MA,10Barnstable,0741.7051,07-70.227
042702,07Assonet,02MA,07Bristol,0741.7975,08-71.0607
042703,09Attleboro,02MA,07Bristol,0741.9296,08-71.3009
042712,08Chartley,02MA,07Bristol,0741.9487,08-71.2259
042713,09Cuttyhunk,02MA,05Dukes,0741.4218,08-70.9313
042714,09Dartmouth,02MA,07Bristol,0741.7562,08-71.0671
042715,07Dighton,02MA,07Bristol,0741.8125,08-71.1427
042717,13East Freetown,02MA,07Bristol,0741.7635,08-70.9677
042718,12East Taunton,02MA,07Bristol,0741.8736,08-71.0192
042719,09Fairhaven,02MA,07Bristol,0741.6409,08-70.8896
042720,10Fall River,02MA,07Bristol,0741.7182,06-71.14
042721,10Fall River,02MA,07Bristol,0741.6883,08-71.1574
042722,10Fall River,02MA,07Bristol,0741.7015,07-71.155
042723,10Fall River,02MA,07Bristol,0741.6926,08-71.1332
042724,10Fall River,02MA,07Bristol,0641.685,08-71.1748
042725,08Somerset,02MA,07Bristol,0741.7223,07-71.178
042726,08Somerset,02MA,07Bristol,0641.756,08-71.1492
042738,06Marion,02MA,08Plymouth,0741.7095,08-70.7613
042739,12Mattapoisett,02MA,08Plymouth,0741.6618,08-70.8164
042740,11New Bedford,02MA,07Bristol,0741.6347,08-70.9372
042741,11New Bedford,02MA,07Bristol,0741.6362,08-70.9342
042742,11New Bedford,02MA,07Bristol,0741.6362,08-70.9342
042743,08Acushnet,02MA,07Bristol,0741.6997,08-70.9087
042744,11New Bedford,02MA,07Bristol,0741.6127,08-70.9167
042745,11New Bedford,02MA,07Bristol,0741.6913,08-70.9355
042746,11New Bedford,02MA,07Bristol,0541.66,08-70.9324
042747,15North Dartmouth,02MA,07Bristol,0741.6338,08-70.9958
042748,15South Dartmouth,02MA,07Bristol,0741.5665,08-70.9843
042760,15North Attleboro,02MA,07Bristol,0741.9775,08-71.3298
042761,15North Attleboro,02MA,07Bristol,0741.9834,08-71.3328
042762,10Plainville,02MA,07Norfolk,0742.0124,08-71.3275
042763,15Attleboro Falls,02MA,07Bristol,0741.9726,08-71.3082
042764,13North Dighton,02MA,07Bristol,0741.8529,08-71.1485
042766,06Norton,02MA,07Bristol,0741.9718,08-71.1894
042767,07Raynham,02MA,07Bristol,0741.9324,08-71.0469
042768,14Raynham Center,02MA,07Bristol,0741.7562,08-71.0671
042769,08Rehoboth,02MA,07Bristol,0741.8515,08-71.2545
042770,09Rochester,02MA,08Plymouth,0741.7591,08-70.8523
042771,07Seekonk,02MA,07Bristol,0741.8378,08-71.3224
042777,07Swansea,02MA,07Bristol,0741.7473,08-71.2122
042779,07Berkley,02MA,07Bristol,0741.8353,08-71.0765
042780,07Taunton,02MA,07Bristol,0641.905,08-71.1026
042783,07Taunton,02MA,07Bristol,0741.7562,08-71.0671
042790,08Westport,02MA,07Bristol,0741.6211,07-71.089
042791,14Westport Point,02MA,07Bristol,0741.5223,08-71.0745
042801,10Adamsville,02RI,07Newport,0741.5301,08-71.2841
042802,06Albion,02RI,10Providence,0741.9512,08-71.4545
042804,07Ashaway,02RI,10Washington,0741.4231,08-71.7837
042806,10Barrington,02RI,07Bristol,0741.7443,08-71.3175
042807,12Block Island,02RI,10Washington,0741.1715,08-71.5748
042808,08Bradford,02RI,10Washington,0741.4114,08-71.7465
042809,07Bristol,02RI,07Bristol,0741.6825,08-71.2676
042812,08Carolina,02RI,10Washington,0741.4691,08-71.6751
042813,11Charlestown,02RI,10Washington,0741.4007,08-71.6615
042814,09Chepachet,02RI,10Providence,0741.9155,08-71.6795
042815,09Clayville,02RI,10Providence,0741.7778,08-71.6706
042816,08Coventry,02RI,04Kent,0741.6914,08-71.5768
042817,14West Greenwich,02RI,04Kent,0541.64,08-71.6435
042818,14East Greenwich,02RI,04Kent,0741.6498,07-71.474
042822,06Exeter,02RI,10Washington,0641.574,08-71.6076
042823,10Fiskeville,02RI,10Providence,0741.7312,08-71.5468
042824,10Forestdale,02RI,10Providence,0742.0002,08-71.5631
042825,06Foster,02RI,10Providence,0741.7815,08-71.7187
042826,08Glendale,02RI,10Providence,0741.9762,08-71.6326
042827,06Greene,02RI,04Kent,0741.7062,08-71.7356
042828,10Greenville,02RI,10Providence,0741.8734,08-71.5569
042829,07Harmony,02RI,10Providence,0741.8793,08-71.5894
042830,11Harrisville,02RI,10Providence,0741.9764,08-71.6534
042831,04Hope,02RI,10Providence,0741.7516,08-71.5612
042832,11Hope Valley,02RI,10Washington,0741.5096,08-71.7339
042833,09Hopkinton,02RI,10Washington,0741.4751,08-71.7726
042835,09Jamestown,02RI,07Newport,0741.5164,08-71.3761
042836,06Kenyon,02RI,10Washington,0741.4474,08-71.6204
042837,14Little Compton,02RI,07Newport,0641.522,08-71.1612
042838,08Manville,02RI,10Providence,0741.9689,08-71.4741
042839,10Mapleville,02RI,10Providence,0741.9417,08-71.6376
042840,07Newport,02RI,07Newport,0741.4876,08-71.3271
042841,07Newport,02RI,07Newport,0641.499,07-71.299
042842,10Middletown,02RI,07Newport,0741.5198,08-71.2731
042852,15North Kingstown,02RI,10Washington,0741.5894,08-71.4625
042857,14North Scituate,02RI,10Providence,0741.8439,08-71.6242
042858,07Oakland,02RI,10Providence,0741.9573,08-71.6478
042859,07Pascoag,02RI,10Providence,0741.9627,08-71.7099
042860,09Pawtucket,02RI,10Providence,0741.8729,08-71.3907
042861,09Pawtucket,02RI,10Providence,0741.8814,07-71.356
042862,09Pawtucket,02RI,10Providence,0741.8612,08-71.3691
042863,13Central Falls,02RI,10Providence,0741.8883,08-71.3945
042864,10Cumberland,02RI,10Providence,0741.9484,08-71.4154
042865,07Lincoln,02RI,10Providence,0741.9089,08-71.4348
042871,10Portsmouth,02RI,07Newport,0741.5944,07-71.252
042872,15Prudence Island,02RI,07Bristol,0741.7071,08-71.2868
042873,09Rockville,02RI,10Washington,0741.5199,07-71.774
042874,12Saunderstown,02RI,10Washington,0741.5105,08-71.4427
042875,08Shannock,02RI,10Washington,0641.456,08-71.6355
042876,12Slatersville,02RI,10Providence,0741.9984,08-71.5763
042877,06Slocum,02RI,10Washington,0741.5289,08-71.5299
042878,08Tiverton,02RI,07Newport,0741.6338,08-71.1808
042879,09Wakefield,02RI,10Washington,0741.4437,08-71.5342
042880,09Wakefield,02RI,10Washington,0741.3753,08-71.6439
042881,08Kingston,02RI,10Washington,0741.4803,08-71.5292
042882,12Narragansett,02RI,10Washington,0741.4353,08-71.4616
042883,10Peace Dale,02RI,10Washington,0741.4512,08-71.4987
042885,06Warren,02RI,07Bristol,0741.7256,08-71.2702
042886,07Warwick,02RI,04Kent,0741.7026,08-71.4476
042887,07Warwick,02RI,04Kent,0741.7001,08-71.4162
042888,07Warwick,02RI,04Kent,0741.7494,08-71.4084
042889,07Warwick,02RI,04Kent,0741.7141,08-71.3901
042891,08Westerly,02RI,10Washington,0741.3691,08-71.8126
042892,13West Kingston,02RI,10Washington,0741.5058,08-71.6211
042893,12West Warwick,02RI,04Kent,0741.7004,08-71.5183
042894,19Wood River Junction,02RI,10Washington,0541.45,08-71.7074
042895,10Woonsocket,02RI,10Providence,0741.9846,08-71.5194
042896,16North Smithfield,02RI,10Providence,0741.9724,08-71.5508
042898,07Wyoming,02RI,10Washington,0741.5041,07-71.663
042901,10Providence,02RI,10Providence,0741.8227,08-71.4145
042902,10Providence,02RI,10Providence,0741.8184,08-71.4249
042903,10Providence,02RI,10Providence,0541.82,08-71.4158
042904,10Providence,02RI,10Providence,0741.8541,08-71.4378
042905,10Providence,02RI,10Providence,0741.7845,08-71.3959
042906,10Providence,02RI,10Providence,0741.8351,08-71.3971
042907,10Providence,02RI,10Providence,0741.7971,08-71.4255
042908,10Providence,02RI,10Providence,0741.8383,08-71.4377
042909,10Providence,02RI,10Providence,0741.8206,08-71.4443
042910,08Cranston,02RI,10Providence,0741.7766,08-71.4383
042911,16North Providence,02RI,10Providence,0741.8547,08-71.4735
042912,10Providence,02RI,10Providence,0741.8267,08-71.3977
042914,15East Providence,02RI,10Providence,0741.8138,08-71.3688
042915,09Riverside,02RI,10Providence,0741.7723,08-71.3542
042916,07Rumford,02RI,10Providence,0741.8425,08-71.3559
042917,10Smithfield,02RI,10Providence,0741.8964,08-71.5207
042918,10Providence,02RI,10Providence,0741.8415,08-71.4404
042919,08Johnston,02RI,10Providence,0741.8274,06-71.52
042920,08Cranston,02RI,10Providence,0741.7716,08-71.4659
042921,08Cranston,02RI,10Providence,0741.7614,08-71.5061
042940,10Providence,02RI,10Providence,0641.824,08-71.4128
043031,07Amherst,02NH,12Hillsborough,0742.8569,08-71.6075
043032,06Auburn,02NH,10Rockingham,0742.9925,08-71.3449
043033,09Brookline,02NH,12Hillsborough,0742.7384,08-71.6663
043034,06Candia,02NH,10Rockingham,0743.0585,08-71.3049
043036,07Chester,02NH,10Rockingham,0742.9678,07-71.245
043037,09Deerfield,02NH,10Rockingham,0743.1378,08-71.2513
043038,05Derry,02NH,10Rockingham,0742.8874,07-71.302
043040,11East Candia,02NH,10Rockingham,0743.0481,08-71.2487
043041,10East Derry,02NH,10Rockingham,0742.8945,08-71.2912
043042,06Epping,02NH,10Rockingham,0743.0411,08-71.0764
043043,11Francestown,02NH,12Hillsborough,0642.992,08-71.8113
043044,07Fremont,02NH,10Rockingham,0642.984,08-71.1218
043045,09Goffstown,02NH,12Hillsborough,0743.0201,08-71.5697
043046,09Dunbarton,02NH,09Merrimack,0743.1025,08-71.6169
043047,10Greenfield,02NH,12Hillsborough,0742.9493,08-71.8728
043048,10Greenville,02NH,12Hillsborough,0742.7482,08-71.7619
043049,06Hollis,02NH,12Hillsborough,0742.7485,08-71.5772
043051,06Hudson,02NH,12Hillsborough,0642.769,08-71.4121
043052,10Litchfield,02NH,12Hillsborough,0642.843,07-71.455
043053,11Londonderry,02NH,10Rockingham,0742.8656,08-71.3772
043054,09Merrimack,02NH,12Hillsborough,0742.8667,08-71.5128
043055,07Milford,02NH,12Hillsborough,0742.8285,08-71.6606
043057,11Mont Vernon,02NH,12Hillsborough,0742.8976,08-71.6762
043060,06Nashua,02NH,12Hillsborough,0742.7564,08-71.4667
043061,06Nashua,02NH,12Hillsborough,0742.7654,08-71.4676
043062,06Nashua,02NH,12Hillsborough,0742.7235,08-71.4893
043063,06Nashua,02NH,12Hillsborough,0742.7717,08-71.5132
